district,province,census_year,census_period,is_remote,total_population,literate_population,avg_literacy_rate,total_enrolled,total_never_enrolled,total_dropout,avg_enrollment_rate,avg_dropout_rate,local_level_count,total_schools,total_teachers,avg_trained_teachers_pct,total_students,avg_student_teacher_ratio,avg_electricity_pct,avg_toilet_pct,avg_water_pct,avg_infrastructure_score
Mugu,Karnali,2021,Post-Federal (2021),0,18481.0,9993.0,54.73,7250.0,3147.0,854.0,38.85,10.06,2,7.0,43.0,69.7,2445.0,90.6,10.2,73.8,34.9,39.63
Mugu,Karnali,2021,Post-Federal (2021),0,18481.0,9993.0,54.73,7250.0,3147.0,854.0,38.85,10.06,2,4.0,43.0,35.1,632.0,14.7,5.7,29.8,38.5,24.67
Mugu,Karnali,2021,Post-Federal (2021),0,18481.0,9993.0,54.73,7250.0,3147.0,854.0,38.85,10.06,2,75.0,412.0,40.37,14158.0,24.57,23.13,42.8,41.8,35.91
Mugu,Karnali,2021,Post-Federal (2021),0,19045.0,11201.0,57.0,5701.0,4267.0,387.0,30.34,6.74,2,7.0,43.0,69.7,2445.0,90.6,10.2,73.8,34.9,39.63
Mugu,Karnali,2021,Post-Federal (2021),0,19045.0,11201.0,57.0,5701.0,4267.0,387.0,30.34,6.74,2,4.0,43.0,35.1,632.0,14.7,5.7,29.8,38.5,24.67
Mugu,Karnali,2021,Post-Federal (2021),0,19045.0,11201.0,57.0,5701.0,4267.0,387.0,30.34,6.74,2,75.0,412.0,40.37,14158.0,24.57,23.13,42.8,41.8,35.91
Mustang,Gandaki,2001,Pre-Federal (2001),0,252149.0,178346.0,71.83,84820.0,13223.0,8093.0,34.02,9.63,7,134.0,621.0,72.52,25181.0,41.12,66.7,67.44,66.86,67.0
Mustang,Gandaki,2011,Transitional (2011),0,170086.0,133928.0,77.01,58639.0,7439.0,5855.0,35.4,11.22,7,191.0,1473.5,67.08,41329.0,25.4,53.66,62.04,59.41,58.37
Mustang,Gandaki,2021,Post-Federal (2021),0,47516.0,38576.0,79.4,16954.0,2751.0,1507.0,35.57,11.23,4,190.0,1289.0,73.2,43103.0,43.45,70.45,62.75,81.4,71.54
Mustang,Gandaki,2021,Post-Federal (2021),0,47516.0,38576.0,79.4,16954.0,2751.0,1507.0,35.57,11.23,4,12.0,88.0,63.7,1332.0,15.1,21.0,72.6,90.2,61.27
Mustang,Gandaki,2021,Post-Federal (2021),0,47516.0,38576.0,79.4,16954.0,2751.0,1507.0,35.57,11.23,4,15.0,94.0,58.6,1901.0,20.2,21.3,51.8,90.3,54.47
Mustang,Gandaki,2021,Post-Federal (2021),0,47516.0,38576.0,79.4,16954.0,2751.0,1507.0,35.57,11.23,4,18.0,77.0,66.4,6871.0,89.2,73.4,54.6,92.3,73.43
Mustang,Gandaki,2021,Post-Federal (2021),0,13723.0,9913.0,72.24,4820.0,1282.0,233.0,35.12,4.83,1,190.0,1289.0,73.2,43103.0,43.45,70.45,62.75,81.4,71.54
Mustang,Gandaki,2021,Post-Federal (2021),0,13723.0,9913.0,72.24,4820.0,1282.0,233.0,35.12,4.83,1,12.0,88.0,63.7,1332.0,15.1,21.0,72.6,90.2,61.27
Mustang,Gandaki,2021,Post-Federal (2021),0,13723.0,9913.0,72.24,4820.0,1282.0,233.0,35.12,4.83,1,15.0,94.0,58.6,1901.0,20.2,21.3,51.8,90.3,54.47
Mustang,Gandaki,2021,Post-Federal (2021),0,13723.0,9913.0,72.24,4820.0,1282.0,233.0,35.12,4.83,1,18.0,77.0,66.4,6871.0,89.2,73.4,54.6,92.3,73.43
Mustang,Gandaki,2021,Post-Federal (2021),0,30133.0,24720.0,86.2,11712.0,1755.0,1228.0,36.98,8.98,3,190.0,1289.0,73.2,43103.0,43.45,70.45,62.75,81.4,71.54
Mustang,Gandaki,2021,Post-Federal (2021),0,30133.0,24720.0,86.2,11712.0,1755.0,1228.0,36.98,8.98,3,12.0,88.0,63.7,1332.0,15.1,21.0,72.6,90.2,61.27
Mustang,Gandaki,2021,Post-Federal (2021),0,30133.0,24720.0,86.2,11712.0,1755.0,1228.0,36.98,8.98,3,15.0,94.0,58.6,1901.0,20.2,21.3,51.8,90.3,54.47
Mustang,Gandaki,2021,Post-Federal (2021),0,30133.0,24720.0,86.2,11712.0,1755.0,1228.0,36.98,8.98,3,18.0,77.0,66.4,6871.0,89.2,73.4,54.6,92.3,73.43
Mustang,Gandaki,2021,Post-Federal (2021),0,16246.0,14782.0,90.99,6767.0,957.0,640.0,41.65,9.46,1,190.0,1289.0,73.2,43103.0,43.45,70.45,62.75,81.4,71.54
Mustang,Gandaki,2021,Post-Federal (2021),0,16246.0,14782.0,90.99,6767.0,957.0,640.0,41.65,9.46,1,12.0,88.0,63.7,1332.0,15.1,21.0,72.6,90.2,61.27
Mustang,Gandaki,2021,Post-Federal (2021),0,16246.0,14782.0,90.99,6767.0,957.0,640.0,41.65,9.46,1,15.0,94.0,58.6,1901.0,20.2,21.3,51.8,90.3,54.47
Mustang,Gandaki,2021,Post-Federal (2021),0,16246.0,14782.0,90.99,6767.0,957.0,640.0,41.65,9.46,1,18.0,77.0,66.4,6871.0,89.2,73.4,54.6,92.3,73.43
Mustang,Gandaki,2021,Post-Federal (2021),0,80113.0,67127.0,82.86,18764.0,4903.0,2416.0,24.95,13.12,3,190.0,1289.0,73.2,43103.0,43.45,70.45,62.75,81.4,71.54
Mustang,Gandaki,2021,Post-Federal (2021),0,80113.0,67127.0,82.86,18764.0,4903.0,2416.0,24.95,13.12,3,12.0,88.0,63.7,1332.0,15.1,21.0,72.6,90.2,61.27
Mustang,Gandaki,2021,Post-Federal (2021),0,80113.0,67127.0,82.86,18764.0,4903.0,2416.0,24.95,13.12,3,15.0,94.0,58.6,1901.0,20.2,21.3,51.8,90.3,54.47
Mustang,Gandaki,2021,Post-Federal (2021),0,80113.0,67127.0,82.86,18764.0,4903.0,2416.0,24.95,13.12,3,18.0,77.0,66.4,6871.0,89.2,73.4,54.6,92.3,73.43
Myagdi,Gandaki,2001,Pre-Federal (2001),0,134914.0,94878.0,71.49,55521.0,6284.0,5827.0,41.06,11.53,6,129.0,1401.0,77.6,23877.0,22.54,60.58,63.42,66.84,63.61
Myagdi,Gandaki,2011,Transitional (2011),0,160044.0,120562.0,73.83,57984.0,12819.0,6036.0,38.13,15.04,6,120.0,1413.0,68.51,26602.0,29.5,60.84,62.88,55.0,59.57
Myagdi,Gandaki,2021,Post-Federal (2021),0,11255.0,10292.0,90.06,5437.0,624.0,495.0,47.36,9.68,2,32.0,400.0,50.4,10666.0,26.7,60.7,88.3,89.6,79.53
Myagdi,Gandaki,2021,Post-Federal (2021),0,11255.0,10292.0,90.06,5437.0,624.0,495.0,47.36,9.68,2,60.0,620.0,86.35,9850.0,16.2,83.95,56.3,53.45,64.56
Myagdi,Gandaki,2021,Post-Federal (2021),0,11255.0,10292.0,90.06,5437.0,624.0,495.0,47.36,9.68,2,92.0,557.0,72.1,10217.0,42.9,58.25,80.1,41.9,60.08
Myagdi,Gandaki,2021,Post-Federal (2021),0,68610.0,53503.0,78.67,17805.0,4118.0,2312.0,26.78,12.28,4,32.0,400.0,50.4,10666.0,26.7,60.7,88.3,89.6,79.53
Myagdi,Gandaki,2021,Post-Federal (2021),0,68610.0,53503.0,78.67,17805.0,4118.0,2312.0,26.78,12.28,4,60.0,620.0,86.35,9850.0,16.2,83.95,56.3,53.45,64.56
Myagdi,Gandaki,2021,Post-Federal (2021),0,68610.0,53503.0,78.67,17805.0,4118.0,2312.0,26.78,12.28,4,92.0,557.0,72.1,10217.0,42.9,58.25,80.1,41.9,60.08
Myagdi,Gandaki,2021,Post-Federal (2021),0,40613.0,31561.0,76.86,12945.0,1837.0,880.0,34.09,6.62,3,32.0,400.0,50.4,10666.0,26.7,60.7,88.3,89.6,79.53
Myagdi,Gandaki,2021,Post-Federal (2021),0,40613.0,31561.0,76.86,12945.0,1837.0,880.0,34.09,6.62,3,60.0,620.0,86.35,9850.0,16.2,83.95,56.3,53.45,64.56
Myagdi,Gandaki,2021,Post-Federal (2021),0,40613.0,31561.0,76.86,12945.0,1837.0,880.0,34.09,6.62,3,92.0,557.0,72.1,10217.0,42.9,58.25,80.1,41.9,60.08
Myagdi,Gandaki,2021,Post-Federal (2021),0,38419.0,33381.0,89.19,15923.0,1257.0,2243.0,42.21,10.1,3,32.0,400.0,50.4,10666.0,26.7,60.7,88.3,89.6,79.53
Myagdi,Gandaki,2021,Post-Federal (2021),0,38419.0,33381.0,89.19,15923.0,1257.0,2243.0,42.21,10.1,3,60.0,620.0,86.35,9850.0,16.2,83.95,56.3,53.45,64.56
Myagdi,Gandaki,2021,Post-Federal (2021),0,38419.0,33381.0,89.19,15923.0,1257.0,2243.0,42.21,10.1,3,92.0,557.0,72.1,10217.0,42.9,58.25,80.1,41.9,60.08
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,17325.0,9743.0,56.16,5800.0,1627.0,192.0,33.32,3.52,2,79.0,542.0,68.1,15131.0,27.9,81.2,69.9,65.7,72.27
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,17325.0,9743.0,56.16,5800.0,1627.0,192.0,33.32,3.52,2,35.0,200.0,85.75,3967.0,20.88,31.95,65.0,47.75,48.24
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,17325.0,9743.0,56.16,5800.0,1627.0,192.0,33.32,3.52,2,35.0,411.0,88.2,5639.0,13.7,81.4,37.4,73.3,64.03
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,17325.0,9743.0,56.16,5800.0,1627.0,192.0,33.32,3.52,2,72.0,645.0,58.4,14577.0,22.6,39.9,61.0,32.8,44.57
Nawalparasi West,Lumbini,2001,Pre-Federal (2001),0,49341.0,18791.0,40.61,15675.0,6880.0,1553.0,32.05,10.51,6,130.0,1208.0,82.35,35248.0,30.94,75.66,46.94,26.24,49.61
Nawalparasi West,Lumbini,2011,Transitional (2011),0,59359.0,27008.0,45.99,22111.0,10379.0,2254.0,36.21,11.05,6,233.5,1347.0,74.36,67204.0,50.24,63.15,46.14,40.84,50.04
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,14339.0,7788.0,54.95,5924.0,2795.0,520.0,41.8,11.12,3,79.0,542.0,68.1,15131.0,27.9,81.2,69.9,65.7,72.27
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,14339.0,7788.0,54.95,5924.0,2795.0,520.0,41.8,11.12,3,35.0,200.0,85.75,3967.0,20.88,31.95,65.0,47.75,48.24
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,14339.0,7788.0,54.95,5924.0,2795.0,520.0,41.8,11.12,3,35.0,411.0,88.2,5639.0,13.7,81.4,37.4,73.3,64.03
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,14339.0,7788.0,54.95,5924.0,2795.0,520.0,41.8,11.12,3,72.0,645.0,58.4,14577.0,22.6,39.9,61.0,32.8,44.57
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,2103.0,913.0,43.45,817.0,228.0,96.0,38.85,11.75,1,79.0,542.0,68.1,15131.0,27.9,81.2,69.9,65.7,72.27
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,2103.0,913.0,43.45,817.0,228.0,96.0,38.85,11.75,1,35.0,200.0,85.75,3967.0,20.88,31.95,65.0,47.75,48.24
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,2103.0,913.0,43.45,817.0,228.0,96.0,38.85,11.75,1,35.0,411.0,88.2,5639.0,13.7,81.4,37.4,73.3,64.03
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,2103.0,913.0,43.45,817.0,228.0,96.0,38.85,11.75,1,72.0,645.0,58.4,14577.0,22.6,39.9,61.0,32.8,44.57
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,5748.0,3909.0,63.41,2429.0,1109.0,397.0,34.86,15.77,2,79.0,542.0,68.1,15131.0,27.9,81.2,69.9,65.7,72.27
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,5748.0,3909.0,63.41,2429.0,1109.0,397.0,34.86,15.77,2,35.0,200.0,85.75,3967.0,20.88,31.95,65.0,47.75,48.24
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,5748.0,3909.0,63.41,2429.0,1109.0,397.0,34.86,15.77,2,35.0,411.0,88.2,5639.0,13.7,81.4,37.4,73.3,64.03
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,5748.0,3909.0,63.41,2429.0,1109.0,397.0,34.86,15.77,2,72.0,645.0,58.4,14577.0,22.6,39.9,61.0,32.8,44.57
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,30466.0,17036.0,57.99,12305.0,5295.0,1302.0,37.72,9.5,3,79.0,542.0,68.1,15131.0,27.9,81.2,69.9,65.7,72.27
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,30466.0,17036.0,57.99,12305.0,5295.0,1302.0,37.72,9.5,3,35.0,200.0,85.75,3967.0,20.88,31.95,65.0,47.75,48.24
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,30466.0,17036.0,57.99,12305.0,5295.0,1302.0,37.72,9.5,3,35.0,411.0,88.2,5639.0,13.7,81.4,37.4,73.3,64.03
Nawalparasi West,Lumbini,2021,Post-Federal (2021),0,30466.0,17036.0,57.99,12305.0,5295.0,1302.0,37.72,9.5,3,72.0,645.0,58.4,14577.0,22.6,39.9,61.0,32.8,44.57
Nawalparasi East,Gandaki,2001,Pre-Federal (2001),0,274164.0,188571.0,68.05,99203.0,14398.0,11073.0,36.22,11.92,8,70.0,795.0,59.76,15072.0,25.96,57.74,65.72,55.34,59.6
Nawalparasi East,Gandaki,2011,Transitional (2011),0,204750.0,153636.0,74.93,64998.0,12636.0,7174.0,32.08,12.56,8,143.0,946.0,72.68,21924.0,26.26,60.53,68.7,58.44,62.56
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,68810.0,56385.0,83.02,24578.0,3032.0,2134.0,35.1,8.65,3,156.0,1854.0,70.95,19635.0,10.8,61.15,65.85,78.4,68.47
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,68810.0,56385.0,83.02,24578.0,3032.0,2134.0,35.1,8.65,3,23.0,242.0,74.6,4607.0,19.0,85.7,65.8,43.9,65.13
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,68810.0,56385.0,83.02,24578.0,3032.0,2134.0,35.1,8.65,3,62.0,365.5,84.6,8035.0,11.8,26.5,56.0,98.7,60.4
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,68810.0,56385.0,83.02,24578.0,3032.0,2134.0,35.1,8.65,3,80.0,396.0,71.9,8054.0,20.3,61.15,66.8,48.9,58.95
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,96304.0,76874.0,78.26,28731.0,5961.0,4608.0,31.31,14.66,4,156.0,1854.0,70.95,19635.0,10.8,61.15,65.85,78.4,68.47
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,96304.0,76874.0,78.26,28731.0,5961.0,4608.0,31.31,14.66,4,23.0,242.0,74.6,4607.0,19.0,85.7,65.8,43.9,65.13
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,96304.0,76874.0,78.26,28731.0,5961.0,4608.0,31.31,14.66,4,62.0,365.5,84.6,8035.0,11.8,26.5,56.0,98.7,60.4
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,96304.0,76874.0,78.26,28731.0,5961.0,4608.0,31.31,14.66,4,80.0,396.0,71.9,8054.0,20.3,61.15,66.8,48.9,58.95
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,79232.0,59413.0,76.92,24051.0,4443.0,2096.0,29.55,9.39,3,156.0,1854.0,70.95,19635.0,10.8,61.15,65.85,78.4,68.47
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,79232.0,59413.0,76.92,24051.0,4443.0,2096.0,29.55,9.39,3,23.0,242.0,74.6,4607.0,19.0,85.7,65.8,43.9,65.13
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,79232.0,59413.0,76.92,24051.0,4443.0,2096.0,29.55,9.39,3,62.0,365.5,84.6,8035.0,11.8,26.5,56.0,98.7,60.4
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,79232.0,59413.0,76.92,24051.0,4443.0,2096.0,29.55,9.39,3,80.0,396.0,71.9,8054.0,20.3,61.15,66.8,48.9,58.95
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,39087.0,35094.0,82.62,11265.0,2867.0,675.0,36.66,6.91,3,156.0,1854.0,70.95,19635.0,10.8,61.15,65.85,78.4,68.47
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,39087.0,35094.0,82.62,11265.0,2867.0,675.0,36.66,6.91,3,23.0,242.0,74.6,4607.0,19.0,85.7,65.8,43.9,65.13
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,39087.0,35094.0,82.62,11265.0,2867.0,675.0,36.66,6.91,3,62.0,365.5,84.6,8035.0,11.8,26.5,56.0,98.7,60.4
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,39087.0,35094.0,82.62,11265.0,2867.0,675.0,36.66,6.91,3,80.0,396.0,71.9,8054.0,20.3,61.15,66.8,48.9,58.95
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,55277.0,43491.0,82.21,20567.0,2439.0,2656.0,33.54,13.65,3,156.0,1854.0,70.95,19635.0,10.8,61.15,65.85,78.4,68.47
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,55277.0,43491.0,82.21,20567.0,2439.0,2656.0,33.54,13.65,3,23.0,242.0,74.6,4607.0,19.0,85.7,65.8,43.9,65.13
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,55277.0,43491.0,82.21,20567.0,2439.0,2656.0,33.54,13.65,3,62.0,365.5,84.6,8035.0,11.8,26.5,56.0,98.7,60.4
Nawalparasi East,Gandaki,2021,Post-Federal (2021),0,55277.0,43491.0,82.21,20567.0,2439.0,2656.0,33.54,13.65,3,80.0,396.0,71.9,8054.0,20.3,61.15,66.8,48.9,58.95
Nuwakot,Bagmati,2021,Post-Federal (2021),0,58778.0,50298.0,84.87,20620.0,3532.0,1564.0,33.08,9.51,6,31.0,189.0,62.2,5401.0,23.65,41.95,57.15,41.05,46.72
Nuwakot,Bagmati,2021,Post-Federal (2021),0,58778.0,50298.0,84.87,20620.0,3532.0,1564.0,33.08,9.51,6,33.5,50.0,82.8,1500.0,30.0,45.4,46.6,65.7,52.57
Nuwakot,Bagmati,2021,Post-Federal (2021),0,58778.0,50298.0,84.87,20620.0,3532.0,1564.0,33.08,9.51,6,75.0,976.0,73.4,14061.0,14.4,63.4,78.7,85.4,75.83
Nuwakot,Bagmati,2021,Post-Federal (2021),0,58778.0,50298.0,84.87,20620.0,3532.0,1564.0,33.08,9.51,6,40.0,228.0,66.7,6888.0,30.2,83.4,48.8,53.2,61.8
Nuwakot,Bagmati,2001,Pre-Federal (2001),0,331624.0,236305.0,70.82,109355.0,16508.0,11465.0,35.18,10.09,11,223.0,1997.0,70.32,46108.0,23.14,50.15,76.84,55.72,60.9
Nuwakot,Bagmati,2011,Transitional (2011),0,321715.0,250235.0,76.78,113069.0,16673.0,13344.0,35.67,11.34,11,115.0,966.0,76.98,27270.0,31.24,63.48,78.26,59.0,66.91
Nuwakot,Bagmati,2021,Post-Federal (2021),0,85507.0,67093.0,78.48,33502.0,4687.0,4293.0,36.38,13.89,5,31.0,189.0,62.2,5401.0,23.65,41.95,57.15,41.05,46.72
Nuwakot,Bagmati,2021,Post-Federal (2021),0,85507.0,67093.0,78.48,33502.0,4687.0,4293.0,36.38,13.89,5,33.5,50.0,82.8,1500.0,30.0,45.4,46.6,65.7,52.57
Nuwakot,Bagmati,2021,Post-Federal (2021),0,85507.0,67093.0,78.48,33502.0,4687.0,4293.0,36.38,13.89,5,75.0,976.0,73.4,14061.0,14.4,63.4,78.7,85.4,75.83
Nuwakot,Bagmati,2021,Post-Federal (2021),0,85507.0,67093.0,78.48,33502.0,4687.0,4293.0,36.38,13.89,5,40.0,228.0,66.7,6888.0,30.2,83.4,48.8,53.2,61.8
Nuwakot,Bagmati,2021,Post-Federal (2021),0,12591.0,10750.0,85.38,4468.0,280.0,353.0,35.49,7.9,1,31.0,189.0,62.2,5401.0,23.65,41.95,57.15,41.05,46.72
Nuwakot,Bagmati,2021,Post-Federal (2021),0,12591.0,10750.0,85.38,4468.0,280.0,353.0,35.49,7.9,1,33.5,50.0,82.8,1500.0,30.0,45.4,46.6,65.7,52.57
Nuwakot,Bagmati,2021,Post-Federal (2021),0,12591.0,10750.0,85.38,4468.0,280.0,353.0,35.49,7.9,1,75.0,976.0,73.4,14061.0,14.4,63.4,78.7,85.4,75.83
Nuwakot,Bagmati,2021,Post-Federal (2021),0,12591.0,10750.0,85.38,4468.0,280.0,353.0,35.49,7.9,1,40.0,228.0,66.7,6888.0,30.2,83.4,48.8,53.2,61.8
Nuwakot,Bagmati,2021,Post-Federal (2021),0,95533.0,74810.0,76.26,34837.0,4175.0,3293.0,36.89,8.79,6,31.0,189.0,62.2,5401.0,23.65,41.95,57.15,41.05,46.72
Nuwakot,Bagmati,2021,Post-Federal (2021),0,95533.0,74810.0,76.26,34837.0,4175.0,3293.0,36.89,8.79,6,33.5,50.0,82.8,1500.0,30.0,45.4,46.6,65.7,52.57
Nuwakot,Bagmati,2021,Post-Federal (2021),0,95533.0,74810.0,76.26,34837.0,4175.0,3293.0,36.89,8.79,6,75.0,976.0,73.4,14061.0,14.4,63.4,78.7,85.4,75.83
Nuwakot,Bagmati,2021,Post-Federal (2021),0,95533.0,74810.0,76.26,34837.0,4175.0,3293.0,36.89,8.79,6,40.0,228.0,66.7,6888.0,30.2,83.4,48.8,53.2,61.8
Nuwakot,Bagmati,2021,Post-Federal (2021),0,41479.0,30975.0,74.54,9167.0,2808.0,1014.0,22.21,11.79,3,31.0,189.0,62.2,5401.0,23.65,41.95,57.15,41.05,46.72
Nuwakot,Bagmati,2021,Post-Federal (2021),0,41479.0,30975.0,74.54,9167.0,2808.0,1014.0,22.21,11.79,3,33.5,50.0,82.8,1500.0,30.0,45.4,46.6,65.7,52.57
Nuwakot,Bagmati,2021,Post-Federal (2021),0,41479.0,30975.0,74.54,9167.0,2808.0,1014.0,22.21,11.79,3,75.0,976.0,73.4,14061.0,14.4,63.4,78.7,85.4,75.83
Nuwakot,Bagmati,2021,Post-Federal (2021),0,41479.0,30975.0,74.54,9167.0,2808.0,1014.0,22.21,11.79,3,40.0,228.0,66.7,6888.0,30.2,83.4,48.8,53.2,61.8
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,17398.0,5543.0,46.29,4164.0,2369.0,741.0,22.76,16.74,2,49.0,407.0,81.2,18085.0,44.4,23.4,66.7,29.1,39.73
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,17398.0,5543.0,46.29,4164.0,2369.0,741.0,22.76,16.74,2,108.0,1127.0,64.13,24532.0,27.07,51.93,50.92,30.6,44.48
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,17398.0,5543.0,46.29,4164.0,2369.0,741.0,22.76,16.74,2,18.0,221.0,60.4,6059.0,27.4,36.4,27.4,26.3,30.03
Okhaldhunga,Koshi,2001,Pre-Federal (2001),0,77152.0,33278.0,42.45,25133.0,16315.0,3512.0,31.58,13.73,8,200.0,1175.0,83.34,50404.0,27.68,60.22,37.86,31.96,43.35
Okhaldhunga,Koshi,2011,Transitional (2011),0,96464.0,42095.0,45.13,32077.0,19120.0,3591.0,32.6,11.88,8,217.0,1803.0,72.38,52619.0,31.64,64.9,42.74,41.64,49.76
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,22756.0,11073.0,55.48,8479.0,4360.0,875.5,33.34,7.91,4,49.0,407.0,81.2,18085.0,44.4,23.4,66.7,29.1,39.73
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,22756.0,11073.0,55.48,8479.0,4360.0,875.5,33.34,7.91,4,108.0,1127.0,64.13,24532.0,27.07,51.93,50.92,30.6,44.48
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,22756.0,11073.0,55.48,8479.0,4360.0,875.5,33.34,7.91,4,18.0,221.0,60.4,6059.0,27.4,36.4,27.4,26.3,30.03
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,51851.0,27408.0,52.96,22526.0,8696.0,2896.0,43.16,12.57,4,49.0,407.0,81.2,18085.0,44.4,23.4,66.7,29.1,39.73
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,51851.0,27408.0,52.96,22526.0,8696.0,2896.0,43.16,12.57,4,108.0,1127.0,64.13,24532.0,27.07,51.93,50.92,30.6,44.48
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,51851.0,27408.0,52.96,22526.0,8696.0,2896.0,43.16,12.57,4,18.0,221.0,60.4,6059.0,27.4,36.4,27.4,26.3,30.03
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,28202.0,14410.0,50.24,10396.0,5478.0,1311.5,37.41,12.8,4,49.0,407.0,81.2,18085.0,44.4,23.4,66.7,29.1,39.73
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,28202.0,14410.0,50.24,10396.0,5478.0,1311.5,37.41,12.8,4,108.0,1127.0,64.13,24532.0,27.07,51.93,50.92,30.6,44.48
Okhaldhunga,Koshi,2021,Post-Federal (2021),0,28202.0,14410.0,50.24,10396.0,5478.0,1311.5,37.41,12.8,4,18.0,221.0,60.4,6059.0,27.4,36.4,27.4,26.3,30.03
Palpa,Lumbini,2021,Post-Federal (2021),0,18703.0,10130.0,54.4,6431.0,2733.0,451.0,34.79,8.34,5,56.0,394.0,78.0,14726.0,40.65,41.15,52.4,49.2,47.58
Palpa,Lumbini,2021,Post-Federal (2021),0,18703.0,10130.0,54.4,6431.0,2733.0,451.0,34.79,8.34,5,15.0,197.0,86.0,4233.0,23.6,79.6,78.7,10.9,56.4
Palpa,Lumbini,2021,Post-Federal (2021),0,18703.0,10130.0,54.4,6431.0,2733.0,451.0,34.79,8.34,5,141.0,1060.0,69.7,43683.0,34.7,53.9,40.2,55.35,49.82
Palpa,Lumbini,2001,Pre-Federal (2001),0,81030.0,30342.0,39.87,26679.0,11481.0,3015.0,32.62,10.68,10,152.0,1627.0,68.96,23262.0,23.08,60.48,39.84,27.36,42.56
Palpa,Lumbini,2011,Transitional (2011),0,108239.0,50827.0,44.88,41480.0,17262.0,4932.0,37.28,11.97,10,264.0,2072.0,76.3,54381.0,31.65,56.84,47.26,39.96,48.02
Palpa,Lumbini,2021,Post-Federal (2021),0,19145.0,10917.0,52.58,6819.0,4402.0,620.0,42.01,9.32,5,56.0,394.0,78.0,14726.0,40.65,41.15,52.4,49.2,47.58
Palpa,Lumbini,2021,Post-Federal (2021),0,19145.0,10917.0,52.58,6819.0,4402.0,620.0,42.01,9.32,5,15.0,197.0,86.0,4233.0,23.6,79.6,78.7,10.9,56.4
Palpa,Lumbini,2021,Post-Federal (2021),0,19145.0,10917.0,52.58,6819.0,4402.0,620.0,42.01,9.32,5,141.0,1060.0,69.7,43683.0,34.7,53.9,40.2,55.35,49.82
Palpa,Lumbini,2021,Post-Federal (2021),0,4890.0,5182.0,70.11,3456.0,1648.0,354.0,69.88,12.48,2,56.0,394.0,78.0,14726.0,40.65,41.15,52.4,49.2,47.58
Palpa,Lumbini,2021,Post-Federal (2021),0,4890.0,5182.0,70.11,3456.0,1648.0,354.0,69.88,12.48,2,15.0,197.0,86.0,4233.0,23.6,79.6,78.7,10.9,56.4
Palpa,Lumbini,2021,Post-Federal (2021),0,4890.0,5182.0,70.11,3456.0,1648.0,354.0,69.88,12.48,2,141.0,1060.0,69.7,43683.0,34.7,53.9,40.2,55.35,49.82
